URL,Title,Date,Venue
https://www.axs.com/events/609723/benda-18-event-tickets,Benda (18+ Event),"FRI AUG 9, 2024 - 9:00 PM FRI AUG FRI - 9:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/640833/yung-bleu-tickets,Yung Bleu,"FRI AUG 9, 2024 - 9:00 PM FRI AUG FRI - 9:00 PM Yost Theater, Santa Ana, CA","Yost Theater, Santa Ana, CA"
https://www.axs.com/events/621835/crankdat-tickets,Crankdat,"FRI AUG 9, 2024 - 9:30 PM FRI AUG FRI - 9:30 PM TIME Nightclub, Costa Mesa, CA","TIME Nightclub, Costa Mesa, CA"
https://www.axs.com/events/599457/russell-peters-21-event-tickets,Russell Peters (21+ Event),"FRI AUG 9, 2024 - 9:45 PM FRI AUG FRI - 9:45 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/600869/anjelah-johnson-21-event-tickets,Anjelah Johnson (21+ Event),"FRI AUG 9, 2024 - 9:45 PM FRI AUG FRI - 9:45 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/608566/desert-hearts-tickets,Desert Hearts,"FRI AUG 9, 2024 - 10:00 PM FRI AUG FRI - 10:00 PM Academy LA, Los Angeles, CA","Academy LA, Los Angeles, CA"
https://www.axs.com/events/618995/lady-faith-21-event-tickets,Lady Faith (21+ Event),"FRI AUG 9, 2024 - 10:00 PM FRI AUG FRI - 10:00 PM Exchange LA, Los Angeles, CA","Exchange LA, Los Angeles, CA"
https://www.axs.com/events/536277/ringling-bros-bb-circus-tickets,Ringling Bros B&B Circus,"SAT AUG 10, 2024 - 11:00 AM SAT AUG SAT - 11:00 AM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/583813/ringling-bros-bb-circus-parking-tickets,Ringling Bros B&B Circus Parking,"SAT AUG 10, 2024 - 11:01 AM SAT AUG SAT - 11:01 AM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/575329/menudo-tickets,Menudo,"SAT AUG 10, 2024 - 12:00 PM SAT AUG SAT - 12:00 PM Teragram Ballroom, Los Angeles, CA","Teragram Ballroom, Los Angeles, CA"
https://www.axs.com/events/556673/peter-pan-tickets,Peter Pan,"SAT AUG 10, 2024 - 2:00 PM SAT AUG SAT - 2:00 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/560731/company-tickets,Company,"SAT AUG 10, 2024 - 2:00 PM SAT AUG SAT - 2:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/624852/clue-the-musical-tickets,Clue - The Musical,"SAT AUG 10, 2024 - 2:00 PM SAT AUG SAT - 2:00 PM Ahmanson Theatre, Los Angeles, CA","Ahmanson Theatre, Los Angeles, CA"
https://www.axs.com/events/536271/ringling-bros-bb-circus-tickets,Ringling Bros B&B Circus,"SAT AUG 10, 2024 - 3:00 PM SAT AUG SAT - 3:00 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/583826/ringling-bros-bb-circus-parking-tickets,Ringling Bros B&B Circus Parking,"SAT AUG 10, 2024 - 3:01 PM SAT AUG SAT - 3:01 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/571131/preseason-seattle-seahawks-at-los-angeles-chargers-tickets,Preseason - Seattle Seahawks at Los Angeles Chargers,"SAT AUG 10, 2024 - 4:05 PM SAT AUG SAT - 4:05 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/571130/preseason-los-angeles-chargers-parking-tickets,Preseason - Los Angeles Chargers Parking,"SAT AUG 10, 2024 - 4:06 PM SAT AUG SAT - 4:06 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/553306/rebelution-tickets,Rebelution,"SAT AUG 10, 2024 - 5:00 PM SAT AUG SAT - 5:00 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/574451/rebelution-parking-tickets,Rebelution Parking,"SAT AUG 10, 2024 - 5:01 PM SAT AUG SAT - 5:01 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/530852/luke-bryan-tickets,Luke Bryan,"SAT AUG 10, 2024 - 5:30 PM SAT AUG SAT - 5:30 PM Glen Helen Amphitheater, San Bernardino, CA","Glen Helen Amphitheater, San Bernardino, CA"
https://www.axs.com/events/578525/hurricane-tickets,Hurricane,"SAT AUG 10, 2024 - 6:00 PM SAT AUG SAT - 6:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/515432/pittsburgh-pirates-at-los-angeles-dodgers-tickets,Pittsburgh Pirates at Los Angeles Dodgers,"SAT AUG 10, 2024 - 6:10 PM SAT AUG SAT - 6:10 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/544613/pittsburgh-pirates-at-los-angeles-dodgers-parking-tickets,Pittsburgh Pirates at Los Angeles Dodgers Parking,"SAT AUG 10, 2024 - 6:11 PM SAT AUG SAT - 6:11 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/542392/fresno-grizzlies-at-rancho-cucamonga-quakes-tickets,Fresno Grizzlies at Rancho Cucamonga Quakes,"SAT AUG 10, 2024 - 6:30 PM SAT AUG SAT - 6:30 PM LoanMart Field, Rancho Cucamonga, CA","LoanMart Field, Rancho Cucamonga, CA"
https://www.axs.com/events/514132/alanis-morissette-tickets,Alanis Morissette,"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/554558/secret-number-tickets,Secret Number,"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/559937/milly-tickets,Milly,"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/575222/yg-tickets,YG,"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/588821/tim-minchin-tickets,Tim Minchin,"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Orpheum Theatre - Los Angeles, Los Angeles, CA","Orpheum Theatre - Los Angeles, Los Angeles, CA"
https://www.axs.com/events/591880/heavy-temple-tickets,Heavy Temple,"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM The Parish at House of Blues Anaheim, Anaheim, CA","The Parish at House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/599483/russell-peters-21-event-tickets,Russell Peters (21+ Event),"SAT AUG 10, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/555269/alanis-morissette-parking-tickets,Alanis Morissette Parking,"SAT AUG 10, 2024 - 7:01 PM SAT AUG SAT - 7:01 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/583823/ringling-bros-bb-circus-parking-tickets,Ringling Bros B&B Circus Parking,"SAT AUG 10, 2024 - 7:01 PM SAT AUG SAT - 7:01 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/556709/peter-pan-tickets,Peter Pan,"SAT AUG 10, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/530897/ben-howard-tickets,Ben Howard ,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The United Theater on Broadway, Los Angeles, CA","The United Theater on Broadway, Los Angeles, CA"
https://www.axs.com/events/535900/final-fantasy-vii-rebirth-tickets,FINAL FANTASY VII REBIRTH,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Shrine Auditorium, Los Angeles, CA","Shrine Auditorium, Los Angeles, CA"
https://www.axs.com/events/543536/jon-batiste-tickets,Jon Batiste,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/544037/the-last-dinner-party-tickets,The Last Dinner Party,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/556414/darius-tickets,Darius,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The Bellwether, Los Angeles, CA","The Bellwether, Los Angeles, CA"
https://www.axs.com/events/559083/khruangbin-tickets,Khruangbin,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/560700/company-tickets,Company,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/570969/los-cafres-tickets,Los Cafres,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM John Anson Ford, Los Angeles, CA","John Anson Ford, Los Angeles, CA"
https://www.axs.com/events/571646/five-iron-frenzy-18-event-tickets,Five Iron Frenzy (18+ Event),"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The Observatory, Santa Ana, CA","The Observatory, Santa Ana, CA"
https://www.axs.com/events/598388/teo-gonzalez-tickets,Teo Gonzalez,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Fox Performing Arts Center, Riverside, CA","Fox Performing Arts Center, Riverside, CA"
https://www.axs.com/events/608254/the-wayward-sons-21-event-tickets,The Wayward Sons (21+ Event),"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/624829/clue-the-musical-tickets,Clue - The Musical,"SAT AUG 10, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Ahmanson Theatre, Los Angeles, CA","Ahmanson Theatre, Los Angeles, CA"
https://www.axs.com/events/559080/khruangbin-parking-tickets,Khruangbin Parking,"SAT AUG 10, 2024 - 8:01 PM SAT AUG SAT - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/606911/which-ones-pink-a-tribute-to-the-music-of-pink-floyd-tickets,Which Ones Pink - A Tribute to the Music of Pink Floyd,"SAT AUG 10, 2024 - 8:15 PM SAT AUG SAT - 8:15 PM Orange County Fair & Event Center, Costa Mesa, CA","Orange County Fair & Event Center, Costa Mesa, CA"
https://www.axs.com/events/620706/pageant-of-the-masters-tickets,Pageant of the Masters,"SAT AUG 10, 2024 - 8:30 PM SAT AUG SAT - 8:30 PM Irvine Bowl, Laguna Beach, CA","Irvine Bowl, Laguna Beach, CA"
https://www.axs.com/events/553439/frankie-j-bobby-v-tickets,Frankie J & Bobby V,"SAT AUG 10, 2024 - 9:00 PM SAT AUG SAT - 9:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
https://www.axs.com/events/597831/dave-matthews-trib-fake-matthews-tickets,Dave Matthews Trib: Fake Matthews,"SAT AUG 10, 2024 - 9:00 PM SAT AUG SAT - 9:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/599463/russell-peters-21-event-tickets,Russell Peters (21+ Event),"SAT AUG 10, 2024 - 9:30 PM SAT AUG SAT - 9:30 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/621823/imanbek-21-event-tickets,Imanbek (21+ Event),"SAT AUG 10, 2024 - 9:30 PM SAT AUG SAT - 9:30 PM TIME Nightclub, Costa Mesa, CA","TIME Nightclub, Costa Mesa, CA"
https://www.axs.com/events/608575/sunnery-james-and-ryan-marciano-21-event-tickets,Sunnery James and Ryan Marciano (21+ Event),"SAT AUG 10, 2024 - 10:00 PM SAT AUG SAT - 10:00 PM Academy LA, Los Angeles, CA","Academy LA, Los Angeles, CA"
https://www.axs.com/events/636674/drezo-tickets,Drezo,"SAT AUG 10, 2024 - 10:00 PM SAT AUG SAT - 10:00 PM Exchange LA, Los Angeles, CA","Exchange LA, Los Angeles, CA"
https://www.axs.com/events/536267/ringling-bros-bb-circus-tickets,Ringling Bros B&B Circus,"SUN AUG 11, 2024 - 11:00 AM SUN AUG SUN - 11:00 AM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/583824/ringling-bros-bb-circus-parking-tickets,Ringling Bros B&B Circus Parking,"SUN AUG 11, 2024 - 11:01 AM SUN AUG SUN - 11:01 AM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/556689/peter-pan-tickets,Peter Pan,"SUN AUG 11, 2024 - 1:00 PM SUN AUG SUN - 1:00 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/560718/company-tickets,Company,"SUN AUG 11, 2024 - 1:00 PM SUN AUG SUN - 1:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/573453/chino-mikes-bday-bash-tickets,Chino Mikes bday bash,"SUN AUG 11, 2024 - 1:00 PM SUN AUG SUN - 1:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
https://www.axs.com/events/624856/clue-the-musical-tickets,Clue - The Musical,"SUN AUG 11, 2024 - 1:00 PM SUN AUG SUN - 1:00 PM Ahmanson Theatre, Los Angeles, CA","Ahmanson Theatre, Los Angeles, CA"
https://www.axs.com/events/515408/pittsburgh-pirates-at-los-angeles-dodgers-matt-kemp-bobblehead-giveawa-tickets,Pittsburgh Pirates at Los Angeles Dodgers (Matt Kemp Bobblehead Giveaway),"SUN AUG 11, 2024 - 1:10 PM SUN AUG SUN - 1:10 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/544597/pittsburgh-pirates-at-los-angeles-dodgers-parking-tickets,Pittsburgh Pirates at Los Angeles Dodgers Parking,"SUN AUG 11, 2024 - 1:11 PM SUN AUG SUN - 1:11 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/571135/preseason-dallas-cowboys-at-los-angeles-rams-tickets,Preseason - Dallas Cowboys at Los Angeles Rams,"SUN AUG 11, 2024 - 1:25 PM SUN AUG SUN - 1:25 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/571134/preseason-dallas-cowboys-at-los-angeles-rams-parking-tickets,Preseason - Dallas Cowboys at Los Angeles Rams Parking,"SUN AUG 11, 2024 - 1:26 PM SUN AUG SUN - 1:26 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/536264/ringling-bros-bb-circus-tickets,Ringling Bros B&B Circus,"SUN AUG 11, 2024 - 3:00 PM SUN AUG SUN - 3:00 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/583829/ringling-bros-bb-circus-parking-tickets,Ringling Bros B&B Circus Parking,"SUN AUG 11, 2024 - 3:01 PM SUN AUG SUN - 3:01 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/542428/fresno-grizzlies-at-rancho-cucamonga-quakes-tickets,Fresno Grizzlies at Rancho Cucamonga Quakes,"SUN AUG 11, 2024 - 5:00 PM SUN AUG SUN - 5:00 PM LoanMart Field, Rancho Cucamonga, CA","LoanMart Field, Rancho Cucamonga, CA"
https://www.axs.com/events/553324/rebelution-tickets,Rebelution,"SUN AUG 11, 2024 - 5:00 PM SUN AUG SUN - 5:00 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/577154/theo-lawrence-tickets,Theo Lawrence,"SUN AUG 11, 2024 - 5:00 PM SUN AUG SUN - 5:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/506495/foo-fighters-tickets,Foo Fighters,"SUN AUG 11, 2024 - 5:30 PM SUN AUG SUN - 5:30 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/550268/foo-fighters-parking-tickets,Foo Fighters Parking,"SUN AUG 11, 2024 - 5:31 PM SUN AUG SUN - 5:31 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/565263/widowdusk-tickets,Widowdusk,"SUN AUG 11, 2024 - 6:00 PM SUN AUG SUN - 6:00 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/592486/protest-the-hero-tickets,Protest The Hero,"SUN AUG 11, 2024 - 6:00 PM SUN AUG SUN - 6:00 PM 1720, Los Angeles, CA","1720, Los Angeles, CA"
https://www.axs.com/events/556697/peter-pan-tickets,Peter Pan,"SUN AUG 11, 2024 - 6:30 PM SUN AUG SUN - 6:30 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/560721/company-tickets,Company,"SUN AUG 11, 2024 - 6:30 PM SUN AUG SUN - 6:30 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/606720/lets-not-meet-podcast-16-event-tickets,Lets Not Meet - Podcast (16+ Event),"SUN AUG 11, 2024 - 6:30 PM SUN AUG SUN - 6:30 PM The Moroccan Lounge, Los Angeles, CA","The Moroccan Lounge, Los Angeles, CA"
https://www.axs.com/events/624850/clue-the-musical-tickets,Clue - The Musical,"SUN AUG 11, 2024 - 6:30 PM SUN AUG SUN - 6:30 PM Ahmanson Theatre, Los Angeles, CA","Ahmanson Theatre, Los Angeles, CA"
https://www.axs.com/events/559077/khruangbin-tickets,Khruangbin,"SUN AUG 11, 2024 - 7:00 PM SUN AUG SUN - 7:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/559061/khruangbin-parking-tickets,Khruangbin Parking,"SUN AUG 11, 2024 - 7:01 PM SUN AUG SUN - 7:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/608247/valley-queen-21-event-tickets,Valley Queen (21+ Event),"SUN AUG 11, 2024 - 8:00 PM SUN AUG SUN - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/606898/i-am-king-the-michael-jackson-experience-tickets,I Am King - The Michael Jackson Experience,"SUN AUG 11, 2024 - 8:15 PM SUN AUG SUN - 8:15 PM Orange County Fair & Event Center, Costa Mesa, CA","Orange County Fair & Event Center, Costa Mesa, CA"
https://www.axs.com/events/565581/an-evening-with-trueno-tickets,An Evening with Trueno ,"SUN AUG 11, 2024 - 8:30 PM SUN AUG SUN - 8:30 PM El Rey Theatre, Los Angeles, CA","El Rey Theatre, Los Angeles, CA"
https://www.axs.com/events/620671/pageant-of-the-masters-tickets,Pageant of the Masters,"SUN AUG 11, 2024 - 8:30 PM SUN AUG SUN - 8:30 PM Irvine Bowl, Laguna Beach, CA","Irvine Bowl, Laguna Beach, CA"
https://www.axs.com/events/515342/toronto-blue-jays-at-los-angeles-angels-tickets,Toronto Blue Jays at Los Angeles Angels,"MON AUG 12, 2024 - 6:38 PM MON AUG MON - 6:38 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/557539/toronto-blue-jays-at-los-angeles-angels-parking-tickets,Toronto Blue Jays at Los Angeles Angels Parking,"MON AUG 12, 2024 - 6:39 PM MON AUG MON - 6:39 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/586305/viviz-tickets,Viviz,"MON AUG 12, 2024 - 7:00 PM MON AUG MON - 7:00 PM Palace Theatre, Los Angeles, CA","Palace Theatre, Los Angeles, CA"
https://www.axs.com/events/590498/homixide-gang-tickets,Homixide Gang,"MON AUG 12, 2024 - 7:00 PM MON AUG MON - 7:00 PM The Observatory, Santa Ana, CA","The Observatory, Santa Ana, CA"
https://www.axs.com/events/608400/joe-buck-yourself-tickets,Joe Buck Yourself,"MON AUG 12, 2024 - 7:00 PM MON AUG MON - 7:00 PM Transplants Brewing Company, Palmdale, CA","Transplants Brewing Company, Palmdale, CA"
https://www.axs.com/events/578532/fast-times-tickets,Fast Times,"MON AUG 12, 2024 - 8:00 PM MON AUG MON - 8:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/620659/pageant-of-the-masters-tickets,Pageant of the Masters,"MON AUG 12, 2024 - 8:30 PM MON AUG MON - 8:30 PM Irvine Bowl, Laguna Beach, CA","Irvine Bowl, Laguna Beach, CA"
https://www.axs.com/events/560713/company-tickets,Company,"TUE AUG 13, 2024 - 6:30 PM TUE AUG TUE - 6:30 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/606703/juniper-honey-tickets,Juniper Honey,"TUE AUG 13, 2024 - 6:30 PM TUE AUG TUE - 6:30 PM The Moroccan Lounge, Los Angeles, CA","The Moroccan Lounge, Los Angeles, CA"
https://www.axs.com/events/515350/toronto-blue-jays-at-los-angeles-angels-tickets,Toronto Blue Jays at Los Angeles Angels,"TUE AUG 13, 2024 - 6:38 PM TUE AUG TUE - 6:38 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/557534/los-angeles-angels-parking-tickets,Los Angeles Angels Parking,"TUE AUG 13, 2024 - 6:39 PM TUE AUG TUE - 6:39 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/579863/janes-addiction-tickets,Janes Addiction,"TUE AUG 13, 2024 - 7:00 PM TUE AUG TUE - 7:00 PM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/584384/daniel-nunnelee-tickets,Daniel Nunnelee,"TUE AUG 13, 2024 - 7:00 PM TUE AUG TUE - 7:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/610958/tinariwen-tickets,Tinariwen,"TUE AUG 13, 2024 - 7:00 PM TUE AUG TUE - 7:00 PM Belasco Theater Los Angeles, Los Angeles, CA","Belasco Theater Los Angeles, Los Angeles, CA"
https://www.axs.com/events/625378/country-night-tickets,Country Night,"TUE AUG 13, 2024 - 7:00 PM TUE AUG TUE - 7:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
https://www.axs.com/events/644365/the-good-half-tickets,The Good Half,"TUE AUG 13, 2024 - 7:00 PM TUE AUG TUE - 7:00 PM Saban Theatre, Beverly Hills, CA","Saban Theatre, Beverly Hills, CA"
https://www.axs.com/events/504069/olivia-rodrigo-tickets,Olivia Rodrigo,"TUE AUG 13, 2024 - 7:30 PM TUE AUG TUE - 7:30 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
